publication_vintage_date,reference_date,times_proceeded_id,jurisdiction_id,observation_period_id,indigenous_status_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_times_proceeded,raw_jurisdiction,raw_observation_period,raw_indigenous_status,raw_statistic_basis
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NEW_SOUTH_WALES_92f089b8,2024_25_a2e07178,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,5103,observed,5103,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R13C10,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,New South Wales(d)(e),2024–25,Total(c),Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NEW_SOUTH_WALES_92f089b8,2024_25_a2e07178,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,6,observed,6,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R13C13,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,New South Wales(d)(e),2024–25,Total(c),Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,107,observed,107,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C2,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2023–24,Aboriginal and Torres Strait Islander,Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,2.3,observed,2.3,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C5,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2023–24,Aboriginal and Torres Strait Islander,Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C3,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2023–24,Non-Indigenous,Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C6,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2023–24,Non-Indigenous,Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,111,observed,111,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C4,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2023–24,Total(c),Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2023_24_275b6c33,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,1.9,observed,1.9,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C7,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2023–24,Total(c),Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2024_25_a2e07178,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,162,observed,162,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C8,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2024–25,Aboriginal and Torres Strait Islander,Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2024_25_a2e07178,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,2.2,observed,2.2,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C11,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2024–25,Aboriginal and Torres Strait Islander,Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2024_25_a2e07178,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,0,observed,0,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C9,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2024–25,Non-Indigenous,Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2024_25_a2e07178,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,0,observed,0,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C12,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2024–25,Non-Indigenous,Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2024_25_a2e07178,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,162,observed,162,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C10,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2024–25,Total(c),Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,NORTHERN_TERRITORY_a1d418fe,2024_25_a2e07178,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,2,observed,2,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R37C13,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Northern Territory(g)(h),2024–25,Total(c),Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,1906,observed,1906,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R21C2,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Queensland,2023–24,Aboriginal and Torres Strait Islander,Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,2023_24_275b6c33,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,PROPORTION_13745b70,published-value,published-unit,11.3,observed,11.3,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R21C5,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Queensland,2023–24,Aboriginal and Torres Strait Islander,Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,NUMBER_a081e07b,published-value,published-unit,3432,observed,3432,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R21C3,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Queensland,2023–24,Non-Indigenous,Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,2023_24_275b6c33,NON_INDIGENOUS_2f231fea,PROPORTION_13745b70,published-value,published-unit,6,observed,6,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R21C6,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Queensland,2023–24,Non-Indigenous,Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,2023_24_275b6c33,TOTAL_ab2882c8,NUMBER_a081e07b,published-value,published-unit,5338,observed,5338,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R21C4,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Queensland,2023–24,Total(c),Number
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,2023_24_275b6c33,TOTAL_ab2882c8,PROPORTION_13745b70,published-value,published-unit,7.2,observed,7.2,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R21C7,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Queensland,2023–24,Total(c),Proportion (%)
2025-06-30,2025-06-30,5_OR_MORE_1cef4ac9,QUEENSLAND_8f0791ed,2024_25_a2e07178,ABORIGINAL_AND_TORRES_STRAIT_ISLANDER_99ff1289,NUMBER_a081e07b,published-value,published-unit,1749,observed,1749,sha256:f14925d613520577a372ff739cbd530bdab623219101843b4ce47957edd7627d,Table 29,R21C8,sha256:6ae2b43b69ce9b6d8a08f987e2ed88e5d67f75d26e9f0e91a7c147eb75e60992,RecipeV01,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,sha256:d7c1c693a43c4da13e6163cbcc515a1367590d48e6dd26a9d743af06b851c401,recorded-crime-offenders,sha256:e09b6835f9ade2b769aa88ba44dfcae0cfa42d3322a0095dc6506767282e425d,tidy.table-family-acceptance/v2,sha256:c9eab515cd0f72d5b7e7de10f043fcff598f6924ee0c753aa2268548b10a20b6,sha256:84f80350e37983ce36c556dfdc591c7b4c7199a27b63fff06ad4e5f6d923296a,sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,provider-free/offenders-remaining-c4-v1/semantic-map-v2-recipe-v01,replay:sha256:dd09e39dbdbab3631aa9eb727e2710498f7832e09c637f0136f33426b46a8823,5 or more,Queensland,2024–25,Aboriginal and Torres Strait Islander,Number
