publication_vintage_date,reference_date,principal_offence_id,observation_period_id,statistic_basis_id,measure_id,unit_id,value,value_status,raw_value,source_workbook_digest,source_sheet,source_cell,recipe_digest,recipe_protocol,replay_map_digest,c3_row_trace_digest,publication_id,execution_digest,acceptance_policy_version,acceptance_policy_digest,acceptance_decision_digest,prompt_package_digest,generation_model,generation_attempt_id,raw_principal_offence,raw_observation_period,raw_statistic_basis
2023-06-30,2023-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2020_21_d6db3b1d,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R8C29,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,01 Homicide and related offences,2020–21,Proportion (%)
2023-06-30,2023-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2021_22_dd8903a1,NUMBER_a081e07b,published-value,published-unit,18,observed,18,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R8C15,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,01 Homicide and related offences,2021–22,Number
2023-06-30,2023-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2021_22_dd8903a1,PROPORTION_13745b70,published-value,published-unit,0.1,observed,0.1,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R8C30,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,01 Homicide and related offences,2021–22,Proportion (%)
2023-06-30,2023-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2022_23_0d9e498b,NUMBER_a081e07b,published-value,published-unit,23,observed,23,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R8C16,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,01 Homicide and related offences,2022–23,Number
2023-06-30,2023-06-30,01_HOMICIDE_AND_RELATED_OFFENCES_eaa3e291,2022_23_0d9e498b,PROPORTION_13745b70,published-value,published-unit,0.2,observed,0.2,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R8C31,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,01 Homicide and related offences,2022–23,Proportion (%)
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2008_09_f695681e,NUMBER_a081e07b,published-value,published-unit,2783,observed,2783,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C2,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2008–09,Number
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2008_09_f695681e,PROPORTION_13745b70,published-value,published-unit,19.5,observed,19.5,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C17,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2008–09,Proportion (%)
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2009_10_d4eb8e50,NUMBER_a081e07b,published-value,published-unit,2847,observed,2847,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C3,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2009–10,Number
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2009_10_d4eb8e50,PROPORTION_13745b70,published-value,published-unit,18.8,observed,18.8,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C18,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2009–10,Proportion (%)
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2010_11_bcb455ae,NUMBER_a081e07b,published-value,published-unit,2677,observed,2677,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C4,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2010–11,Number
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2010_11_bcb455ae,PROPORTION_13745b70,published-value,published-unit,20.2,observed,20.2,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C19,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2010–11,Proportion (%)
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2011_12_dd65d86c,NUMBER_a081e07b,published-value,published-unit,3050,observed,3050,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C5,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2011–12,Number
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2011_12_dd65d86c,PROPORTION_13745b70,published-value,published-unit,20.8,observed,20.8,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C20,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2011–12,Proportion (%)
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2012_13_94552411,NUMBER_a081e07b,published-value,published-unit,3999,observed,3999,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C6,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2012–13,Number
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2012_13_94552411,PROPORTION_13745b70,published-value,published-unit,22.5,observed,22.5,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C21,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2012–13,Proportion (%)
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2013_14_4115b20a,NUMBER_a081e07b,published-value,published-unit,4150,observed,4150,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C7,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2013–14,Number
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2013_14_4115b20a,PROPORTION_13745b70,published-value,published-unit,19.4,observed,19.4,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C22,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2013–14,Proportion (%)
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2014_15_392dc544,NUMBER_a081e07b,published-value,published-unit,3740,observed,3740,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C8,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2014–15,Number
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2014_15_392dc544,PROPORTION_13745b70,published-value,published-unit,17.5,observed,17.5,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C23,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2014–15,Proportion (%)
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2015_16_ecc4ae2a,NUMBER_a081e07b,published-value,published-unit,3613,observed,3613,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C9,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2015–16,Number
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2015_16_ecc4ae2a,PROPORTION_13745b70,published-value,published-unit,15.9,observed,15.9,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C24,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2015–16,Proportion (%)
2023-06-30,2023-06-30,02_ACTS_INTENDED_TO_CAUSE_INJURY_149975bf,2016_17_14c8c17c,NUMBER_a081e07b,published-value,published-unit,3334,observed,3334,sha256:ecbd2d1831740942b0b5d50179421c43fe86171ef217cbf75292fa07e3c096ae,Table 35,R9C10,sha256:efd9f3ea03c2c0cb722524f90661422302e266509f0ba2bbef3122c84e39c78e,RecipeV01,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,sha256:b5f3483075739eaa6638f99040971ea6f9123bab4ae8f6fd5ab0a35cdc97056f,recorded-crime-offenders,sha256:c1fcc2b5b178c71a336cbe933bc8bd58239bd9367abd9d7906d79e4734eedfd9,tidy.table-family-acceptance/v2,sha256:1c548e1d36a90564677b09ad6ea7880f13393b6b186a86ba0d777387e7a0ed6c,sha256:4fbf241db62d86b367f40e49f24a830401fa97884a02426982ee059312ecc8c7,sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,provider-free/offenders-remaining-c4-v1/semantic-map-v1-recipe-v01,replay:sha256:b087ca8f610e1125e9f13a796b8802b5fb0a6e8dc653d44ec251fa20b33a9b41,02 Acts intended to cause injury,2016–17,Number
